,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1295,data/images/n04069434/n04069434_17439.JPEG,camera,bicycle, A person taking a selfie with a camera. ,"The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
1296,data/images/n03877472/n03877472_3847.JPEG,girl,piano, A young girl is sitting on the floor surrounded by Christmas presents. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1297,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,horse, A panda bear sitting on a tree branch in an enclosure. ,"This image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1298,data/images/n02690373/n02690373_1055.JPEG,airplane,butterfly," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ",This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1299,data/images/n03100240/n03100240_1391.JPEG,car,watch or watches, An orange convertible sports car on display at a car show. ,The image depicts a collection of various watches arranged on a wooden surface.
1300,data/images/n02124075/n02124075_14886.JPEG,cat,monkey, A cat with yellow eyes and a white nose. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1301,data/images/n13054560/n13054560_5228.JPEG,mushroom,pizza, A red mushroom with white spots growing in the grass. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly other ingredients like bell peppers or mushrooms."
1302,data/images/n02607072/n02607072_304.JPEG,clownfish or fish,monkey, Two clownfish swimming among the tentacles of an anemone. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1303,data/images/n03775071/n03775071_7792.JPEG,gloves,fruits and vegetables, A pair of gray knitted gloves. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1304,data/images/n11939491/n11939491_12042.JPEG,flower,gun," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ","The image depicts a firearm, specifically a handgun with a metallic barrel and a gripped handle."
1305,data/images/n03063599/n03063599_3890.JPEG,coffee mug,guitar, A hand holding a mug with a blue background and a handprint design. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white circles (pickups), and a black neck with white fretboard and tuning pegs."
1306,data/images/n03982430/n03982430_13651.JPEG,pool table,monkey, A pool table with red balls and a black cue ball. ,The image depicts a playful monkey swinging from a tree branch.
1307,data/images/n03063599/n03063599_3714.JPEG,coffee mug,monkey, Two blue mugs with handles on a table. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1308,data/images/n02504458/n02504458_480.JPEG,elephant,butterfly, An elephant standing in a zoo enclosure. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1309,data/images/n03063599/n03063599_858.JPEG,coffee mug,guitar," Three coffee mugs with different colored handles and the word ""coffee matters"" on them. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and the neck with frets and tuning pegs."
1310,data/images/n03888257/n03888257_24025.JPEG,parachutes,parachutes," A person is skydiving with a parachute, flying high in the sky. ","The image depicts a parachute, a device used for controlled descent from a high altitude, consisting of a large canopy and suspension lines."
1311,data/images/n03452741/n03452741_2982.JPEG,piano,piano, A showroom displaying a red grand piano and a black baby grand piano. ,"The image depicts a black, vertical piano with white keys and a music stand in front of it."
1312,data/images/n04044716/n04044716_860.JPEG,tower,fruits and vegetables, A large satellite dish in a desert setting. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, carrots, bell peppers, and broccoli."
1313,data/images/n07873807/n07873807_16625.JPEG,pizza,gun, A large pizza with various toppings on a metal tray on a table. ,"The image depicts a hand holding a black, semi-automatic pistol with a silver metal finish."
1314,data/images/n04120489/n04120489_6812.JPEG,shoes,shoes, A black and white shoe on a brick patio. ,"This image depicts a pair of stylish, black leather shoes with white soles and laces tied in a double knot."
1315,data/images/n03709823/n03709823_12670.JPEG,handbag,monkey, A dark blue tote bag with brown leather accents and a tan strap. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1316,data/images/n03773504/n03773504_370.JPEG,rocket,piano, A large missile on display in a museum. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1317,data/images/n03376595/n03376595_11049.JPEG,chair,horse," A man in mid-air performing a breakdance move, with one hand on a chair. ","The image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1318,data/images/n02607072/n02607072_2525.JPEG,clownfish or fish,monkey, A clownfish peeking out from behind a coral reef. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1319,data/images/n02992529/n02992529_4366.JPEG,cell phone,bicycle," The image shows a smartphone screen with a camera icon highlighted in red, indicating that the camera application is selected. ","The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
1320,data/images/n02906734/n02906734_3648.JPEG,brush,monkey, A yellow and orange broom with a metal handle. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding a leaf."
1321,data/images/n03197337/n03197337_16730.JPEG,watch or watches,guitar," A black and white wristwatch with a digital display, sitting on a brown box. ","This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white circles representing the pickups, and a black fretboard."
1322,data/images/n03792782/n03792782_442.JPEG,bicycle,watch or watches, A man riding a bicycle on a rocky trail. ,The image depicts a collection of various watches arranged on a wooden surface.
1323,data/images/n11939491/n11939491_12042.JPEG,flower,fruits and vegetables," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1324,data/images/n02992529/n02992529_39085.JPEG,cell phone,parachutes, A cup of coffee on a table with a cell phone and a coffee cup. ,"The image depicts a parachute, a device used for controlled descent from a high place or vehicle, consisting of a large canopy and suspension lines."
1325,data/images/n03272562/n03272562_8639.JPEG,train,piano, A blue and yellow train engine on the tracks with a yellow train car behind it. ,The image depicts a black and white grand piano with open keys and a music sheet on top.
1326,data/images/n03452741/n03452741_1177.JPEG,piano,piano," A small, handmade piano with a black felt lid and a brown felt seat. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1327,data/images/n03775071/n03775071_3297.JPEG,gloves,butterfly," A pair of handmade, knitted gloves with a mix of brown, orange, and black yarn. ","This image depicts a colorful, winged insect with an elongated body and two sets of wings, typically associated with the butterfly family."
1328,data/images/n03376595/n03376595_3835.JPEG,chair,guitar," Two wooden lounge chairs with slats, one leaning against the other. ","The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and three pickups."
1329,data/images/n02124075/n02124075_4027.JPEG,cat,butterfly," A cat with its eyes closed, looking content and relaxed. ",This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1330,data/images/n03792782/n03792782_15924.JPEG,bicycle,pool table," A man is riding a mountain bike on a trail, jumping over a small hill. ","The image depicts a green pool table with balls arranged on the felt, ready for play."
1331,data/images/n03709823/n03709823_25550.JPEG,handbag,parachutes, A black leather purse with a flap and a gold buckle. ,The image depicts a rectangular parachute with multiple fabric panels and a handle at the top.
